reboot    system boot                   Wed Sep 11 17:58 
reboot    system down                   Wed Sep 11 17:55 
reboot    system boot                   Wed Sep 11 17:45 
reboot    system down                   Wed Sep 11 17:15 
reboot    system boot                   Wed Sep 11 11:02 
reboot    system down                   Wed Sep 11 10:53 
reboot    system boot                   Sat Sep  7 12:37 
reboot    system down                   Sat Sep  7 12:33 
reboot    system boot                   Thu Sep  5 13:12 
reboot    system down                   Thu Sep  5 13:11 
reboot    system boot                   Wed Aug 28 11:08 
reboot    system down                   Wed Aug 28 11:05 
reboot    system boot                   Fri Aug 23 15:53 
reboot    system down                   Fri Aug 23 15:50 
reboot    system boot                   Fri Aug 23 10:41 
reboot    system down                   Fri Aug 23 10:40 
reboot    system boot                   Wed Aug 21 15:07 
reboot    system down                   Wed Aug 21 15:04 
reboot    system boot                   Wed Aug 21 10:50 
reboot    system down                   Wed Aug 21 10:43 
reboot    system boot                   Tue Aug 20 16:51 
reboot    system down                   Tue Aug 20 16:49 
reboot    system boot                   Tue Aug 20 16:45 
reboot    system down                   Tue Aug 20 15:56 
reboot    system boot                   Sat Aug 17 23:29 
reboot    system down                   Sat Aug 17 23:29 
reboot    system boot                   Sat Aug 17 23:21 
reboot    system down                   Sat Aug 17 23:21 
reboot    system boot                   Sat Aug 17 23:17 
reboot    system down                   Sat Aug 17 23:17 
reboot    system boot                   Sat Aug 17 22:37 
reboot    system down                   Sat Aug 17 22:37 
reboot    system boot                   Sat Aug 17 22:22 
reboot    system down                   Sat Aug 17 22:22 
reboot    system boot                   Sat Aug 17 20:28 
reboot    system down                   Sat Aug 17 20:27 
reboot    system boot                   Mon Aug  5 16:44 
reboot    system down                   Mon Aug  5 16:13 
reboot    system boot                   Mon Aug  5 15:28 
reboot    system down                   Mon Aug  5 15:04 
reboot    system boot                   Fri Aug  2 18:20 
reboot    system down                   Fri Aug  2 18:20 
reboot    system boot                   Fri Aug  2 17:20 
reboot    system down                   Fri Aug  2 17:20 
reboot    system boot                   Thu Aug  1 14:30 
reboot    system down                   Thu Aug  1 14:29 
reboot    system boot                   Thu Aug  1 11:42 
reboot    system down                   Thu Aug  1 11:42 
reboot    system boot                   Thu Aug  1 10:33 
reboot    system down                   Thu Aug  1 10:33 
reboot    system boot                   Tue Jul 30 18:29 
reboot    system down                   Tue Jul 30 18:29 
reboot    system boot                   Mon Jul 29 19:44 
reboot    system down                   Mon Jul 29 19:44 
reboot    system boot                   Mon Jul 29 19:33 
reboot    system down                   Mon Jul 29 19:32 
reboot    system boot                   Mon Jul 29 13:26 
reboot    system down                   Mon Jul 29 12:34 
reboot    system boot                   Mon Jul 29 12:00 
reboot    system down                   Mon Jul 29 11:41 
reboot    system boot                   Fri Jul 26 19:24 
reboot    system down                   Fri Jul 26 19:24 
reboot    system boot                   Fri Jul 26 12:35 
reboot    system down                   Fri Jul 26 12:35 
reboot    system boot                   Thu Jul 25 14:54 
reboot    system down                   Thu Jul 25 10:26 
reboot    system boot                   Mon Jul 22 12:03 
reboot    system down                   Mon Jul 22 12:03 
reboot    system boot                   Thu Jul 18 15:55 
reboot    system down                   Thu Jul 18 15:53 
reboot    system boot                   Tue Jul 16 14:39 
reboot    system down                   Tue Jul 16 12:32 
reboot    system boot                   Tue Jul 16 11:29 
reboot    system down                   Tue Jul 16 11:29 
reboot    system boot                   Fri Jul 12 12:22 
reboot    system down                   Fri Jul 12 12:03 
reboot    system boot                   Wed Jul 10 16:06 
reboot    system down                   Wed Jul 10 16:06 
reboot    system boot                   Wed Jul 10 15:52 
reboot    system down                   Wed Jul 10 15:52 
reboot    system boot                   Wed Jul 10 15:43 
reboot    system down                   Wed Jul 10 15:43 
reboot    system boot                   Wed Jul 10 15:21 
reboot    system down                   Wed Jul 10 15:21 
reboot    system boot                   Wed Jul 10 13:10 
reboot    system down                   Wed Jul 10 13:10 
reboot    system boot                   Wed Jul 10 13:04 
reboot    system down                   Wed Jul 10 13:04 
reboot    system boot                   Tue Jul  9 21:38 
reboot    system down                   Tue Jul  9 21:38 
reboot    system boot                   Tue Jul  9 17:28 
reboot    system down                   Tue Jul  9 17:28 
reboot    system boot                   Tue Jul  9 16:46 
reboot    system down                   Tue Jul  9 16:46 
reboot    system boot                   Tue Jul  9 16:36 
